customer_id,risk_level,spending_behavior,income_stability,credit_dependency_level,financial_stress_level,persona_label,confidence_score,key_signals
CUST001100,High,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 4 payments']"
CUST001101,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST001102,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST001103,Moderate,Erratic Spending,Stable,Moderate,High,Impulse Spender Under Stress,0.9,['Missed 2 payments']
CUST001104,High,Erratic Spending,Unstable,High,High,Impulse Spender Under Stress,0.9,"['High risk score detected', 'High credit utilization', 'Missed 1 payments', 'Recent salary delay']"
CUST001105,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST001106,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress']"
CUST001107,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST001108,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['No immediate risk signals']
CUST001109,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 1 payments']"
CUST001110,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST001111,Moderate,Stable Spender,Unstable,Moderate,Low,Moderate User,0.9,['Recent salary delay']
CUST001112,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST001113,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST001114,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 1 payments']"
CUST001115,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 5 payments', 'Recent salary delay']"
CUST001116,Moderate,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST001117,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High debt-to-income stress', 'Missed 1 payments']"
CUST001118,High,Erratic Spending,Unstable,High,High,Impulse Spender Under Stress,0.9,"['High risk score detected', 'High credit utilization', 'Erratic spending behavior', 'High debt-to-income stress']"
CUST001119,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'Missed 3 payments']"
CUST001120,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 2 payments', 'Recent salary delay']"
CUST001121,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 2 payments', 'Recent salary delay']"
CUST001122,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST001123,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST001124,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST001125,Low,High Lifestyle Spender,Stable,Moderate,Moderate,High Lifestyle Spender,0.9,['No immediate risk signals']
CUST001126,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'Missed 1 payments', 'Recent salary delay']"
CUST001127,Low,High Lifestyle Spender,Stable,Moderate,High,High Lifestyle Spender,0.9,['Missed 1 payments']
CUST001128,High,High Lifestyle Spender,Unstable,Moderate,High,High Lifestyle Spender,0.9,"['High risk score detected', 'Missed 1 payments', 'Recent salary delay']"
CUST001129,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 2 payments']"
CUST001130,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST001131,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 3 payments', 'Recent salary delay']"
CUST001132,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST001133,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST001134,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST001135,Low,Stable Spender,Unstable,Moderate,Low,Stable Planner,0.9,['Recent salary delay']
CUST001136,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST001137,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 2 payments', 'Recent salary delay']"
CUST001138,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'Missed 2 payments', 'Recent salary delay']"
CUST001139,Low,High Lifestyle Spender,Stable,Low,High,High Lifestyle Spender,0.9,['No immediate risk signals']
CUST001140,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST001141,High,Erratic Spending,Stable,Moderate,High,Impulse Spender Under Stress,0.9,"['High risk score detected', 'Erratic spending behavior', 'High debt-to-income stress', 'Missed 3 payments']"
CUST001142,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST001143,Moderate,Erratic Spending,Stable,Moderate,High,Impulse Spender Under Stress,0.9,"['High debt-to-income stress', 'Missed 1 payments']"
CUST001144,Low,Stable Spender,Stable,Low,Low,Stable Planner,0.9,['No immediate risk signals']
CUST001145,High,High Lifestyle Spender,Unstable,Moderate,High,High Lifestyle Spender,0.9,"['High risk score detected', 'Missed 2 payments', 'Recent salary delay']"
CUST001146,Moderate,High Lifestyle Spender,Unstable,Moderate,High,High Lifestyle Spender,0.9,"['Missed 1 payments', 'Recent salary delay']"
CUST001147,High,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 2 payments']"
CUST001148,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST001149,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['Missed 1 payments']
CUST001150,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST001151,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST001152,Moderate,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High debt-to-income stress', 'Recent salary delay']"
CUST001153,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress']"
CUST001154,Low,Erratic Spending,Stable,Low,High,Impulse Spender Under Stress,0.9,['Missed 1 payments']
CUST001155,Low,Erratic Spending,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST001156,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 3 payments', 'Recent salary delay']"
CUST001157,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST001158,High,Erratic Spending,Unstable,High,High,Impulse Spender Under Stress,0.9,"['High risk score detected', 'High credit utilization', 'Erratic spending behavior', 'High debt-to-income stress', 'Missed 5 payments', 'Recent salary delay']"
CUST001159,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 1 payments', 'Recent salary delay']"
CUST001160,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['No immediate risk signals']
CUST001161,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST001162,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST001163,Low,Stable Spender,Stable,Low,Low,Stable Planner,0.9,['No immediate risk signals']
CUST001164,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST001165,High,Erratic Spending,Unstable,Moderate,High,Impulse Spender Under Stress,0.9,"['High risk score detected', 'Missed 4 payments', 'Recent salary delay']"
CUST001166,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'Missed 4 payments']"
CUST001167,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 3 payments', 'Recent salary delay']"
CUST001168,High,Erratic Spending,Unstable,High,High,Impulse Spender Under Stress,0.9,"['High risk score detected', 'High credit utilization', 'Erratic spending behavior', 'High debt-to-income stress', 'Missed 6 payments', 'Recent salary delay']"
CUST001169,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST001170,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['No immediate risk signals']
CUST001171,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 1 payments', 'Recent salary delay']"
CUST001172,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['No immediate risk signals']
CUST001173,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['No immediate risk signals']
CUST001174,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST001175,Low,High Lifestyle Spender,Stable,Low,High,High Lifestyle Spender,0.9,['No immediate risk signals']
CUST001176,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 1 payments']"
CUST001177,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST001178,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST001179,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 1 payments']"
CUST001180,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST001181,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST001182,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST001183,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST001184,Low,High Lifestyle Spender,Stable,Moderate,Moderate,High Lifestyle Spender,0.9,['No immediate risk signals']
CUST001185,Moderate,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST001186,Moderate,Stable Spender,Stable,High,High,Moderate User,0.9,"['High credit utilization', 'High debt-to-income stress']"
CUST001187,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST001188,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['No immediate risk signals']
CUST001189,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'Missed 2 payments', 'Recent salary delay']"
CUST001190,Low,Stable Spender,Stable,Low,Low,Stable Planner,0.9,['No immediate risk signals']
CUST001191,Low,High Lifestyle Spender,Stable,Moderate,Moderate,High Lifestyle Spender,0.9,['No immediate risk signals']
CUST001192,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST001193,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['No immediate risk signals']
CUST001194,Moderate,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST001195,Low,High Lifestyle Spender,Stable,Moderate,Moderate,High Lifestyle Spender,0.9,['No immediate risk signals']
CUST001196,Low,Stable Spender,Unstable,Moderate,Low,Stable Planner,0.9,['Recent salary delay']
CUST001197,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST001198,Moderate,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['High debt-to-income stress']
CUST001199,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST001200,Moderate,Stable Spender,Unstable,Moderate,Moderate,Moderate User,0.9,['Recent salary delay']
CUST001201,Low,High Lifestyle Spender,Stable,Moderate,High,High Lifestyle Spender,0.9,['Missed 1 payments']
CUST001202,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 6 payments', 'Recent salary delay']"
CUST001203,Low,Stable Spender,Stable,Low,Low,Stable Planner,0.9,['No immediate risk signals']
CUST001204,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['Missed 1 payments']
CUST001205,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'Missed 1 payments', 'Recent salary delay']"
CUST001206,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 5 payments', 'Recent salary delay']"
CUST001207,Low,Stable Spender,Stable,Moderate,Low,Stable Planner,0.9,['No immediate risk signals']
CUST001208,Moderate,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST001209,High,Stable Spender,Stable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 2 payments']"
CUST001210,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST001211,Low,High Lifestyle Spender,Stable,Moderate,Moderate,High Lifestyle Spender,0.9,['No immediate risk signals']
CUST001212,Low,Stable Spender,Stable,Low,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST001213,High,Stable Spender,Stable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 3 payments']"
CUST001214,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 3 payments', 'Recent salary delay']"
CUST001215,Low,Stable Spender,Stable,Moderate,Moderate,Moderate User,0.9,['No immediate risk signals']
CUST001216,Moderate,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['Missed 1 payments', 'Recent salary delay']"
CUST001217,Moderate,Stable Spender,Stable,High,High,Moderate User,0.9,"['High credit utilization', 'Missed 1 payments']"
CUST001218,Low,Stable Spender,Stable,Moderate,High,Moderate User,0.9,['Missed 1 payments']
CUST001219,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['Missed 1 payments']
CUST001220,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 3 payments', 'Recent salary delay']"
CUST001221,High,Stable Spender,Unstable,Moderate,High,Moderate User,0.9,"['High risk score detected', 'High debt-to-income stress', 'Missed 2 payments', 'Recent salary delay']"
CUST001222,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['No immediate risk signals']
CUST001223,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 3 payments', 'Recent salary delay']"
CUST001224,Low,Stable Spender,Stable,Low,High,Moderate User,0.9,['No immediate risk signals']
CUST001225,High,Stable Spender,Unstable,High,High,Moderate User,0.9,"['High risk score detected', 'High credit utilization', 'High debt-to-income stress', 'Missed 2 payments', 'Recent salary delay']"
